stimulus_id,stimulus_label,title,dataset_id,composition_id,event_id,chord_id,midi,pc_set,surprisal_rating_mean,surprisal_rating_sd,surprisal_rating_n,surprisal_rating_se,probability,information_content,milne_2011,onset,offset,leman_2000_v1,leman_2000_v2,leman_2000_v3,leman_2000_v4,leman_2000_v5,leman_2000_v6,collins_2014,melody_midi,melody_information_content,melody_entropy,melody_dist,vl_dist,incon
529,id=529_genre=popular_c-id=649_e-id=49_ic_category_1,Simon And Garfunel: A Hazy Shade Of Winter,2,649,46,3,58 62 65 68,2 5 8 10,NA,NA,0,NA,0.0040568403526541,7.94542775484801,0.4851403195070968,2,3,1.1812108523245162,1.1150428175466043,1.0789263097506778,2.0932535241372383,1.8717639908472021,1.7620061766107296,-97811.12238233094,68,3.0194213,3.4534457,2,16,1.298393975090336
529,id=529_genre=popular_c-id=649_e-id=49_ic_category_1,Simon And Garfunel: A Hazy Shade Of Winter,2,649,47,4,57 61 64 67,1 4 7 9,NA,NA,0,NA,0.0262886289674182,5.24941728682541,0.7214095648836689,3,4,0.9302922038251866,0.8632313133224284,0.8277259064815318,1.9209682882738677,1.7084737642997316,1.6040458511310156,-146326.00459424526,67,2.735665,3.2734241,1,4,1.2799821658565174
529,id=529_genre=popular_c-id=649_e-id=49_ic_category_1,Simon And Garfunel: A Hazy Shade Of Winter,2,649,48,5,50 65 69,2 5 9,NA,NA,0,NA,0.159948094871217,2.64432428615504,0.44845761741557355,4,5,1.1472284674172855,1.1041742166629,1.0896998098687085,1.9588546478648778,1.7679099258792959,1.6848370566377384,-186540.12188429895,69,8.131551,2.0571284,2,14,1.909752299744979
529,id=529_genre=popular_c-id=649_e-id=49_ic_category_1,Simon And Garfunel: A Hazy Shade Of Winter,2,649,49,6,48 64 67 70,0 4 7 10,-0.149261392419731,0.794053395555634,25,0.158810679111127,0.147810349323361,2.75818080784739,0.6066732984040601,5,6,0.9628475356431451,0.9096703440446481,0.8841368426666999,1.9236505303891807,1.752908271103471,1.6804334353607155,-194147.09060818364,70,1.293735,2.7579262,1,6,1.3783210886168575
529,id=529_genre=popular_c-id=649_e-id=49_ic_category_1,Simon And Garfunel: A Hazy Shade Of Winter,2,649,50,7,58 62 65 68,2 5 8 10,NA,NA,0,NA,0.175768361419049,2.50825268840868,0.4851403195070968,6,7,1.120068266937731,1.0572148509587755,1.0278001850150222,1.9431109972986857,1.7438851481233615,1.6559611199330257,-222895.05900490633,68,3.0213928,3.3027925,2,16,1.298393975090336
529,id=529_genre=popular_c-id=649_e-id=49_ic_category_1,Simon And Garfunel: A Hazy Shade Of Winter,2,649,51,8,57 61 64 67,1 4 7 9,NA,NA,0,NA,0.228765223357138,2.12806034304884,0.7214095648836689,7,8,0.9812838244616012,0.9266503293162174,0.8963918761938604,1.9636984588290007,1.7535742555632658,1.6504247771054104,-211670.69272051554,67,2.1111138,3.3088834,1,4,1.2799821658565174
530,id=530_genre=popular_c-id=152_e-id=55_ic_category_1,Kenny Rogers: You Decorated My Life,2,152,50,1,55 62 71,2 7 11,NA,NA,0,NA,0.0289531640711989,5.11013517177116,NA,0,1,2.228204643845661,2.19063090687416,2.170184939511027,3.851068455767761,3.66875409263602,3.5795462911072184,-16803.551822740243,71,5.4594316,5.45943,NA,NA,2.0832048202913276
530,id=530_genre=popular_c-id=152_e-id=55_ic_category_1,Kenny Rogers: You Decorated My Life,2,152,51,2,48 64 67,0 4 7,NA,NA,0,NA,0.12436295119512,3.00737133681362,0.4154672127468768,1,2,1.0570338205199965,0.9871069839357276,0.9493222039472676,2.178265823790397,1.9781016933417142,1.880493860505347,-55714.295627694584,67,5.1200323,3.3088768,4,13,2.0469639310114416
530,id=530_genre=popular_c-id=152_e-id=55_ic_category_1,Kenny Rogers: You Decorated My Life,2,152,52,3,59 63 66 69,3 6 9 11,NA,NA,0,NA,0.00115995868709242,9.75171086119568,0.7735217965342054,2,3,0.9231260987039622,0.8247143766970512,0.771396474050646,1.7408061336636471,1.5092040220367748,1.395592312167893,-77136.3209227426,69,2.2366416,3.1275282,2,15,1.3172339760988332
530,id=530_genre=popular_c-id=152_e-id=55_ic_category_1,Kenny Rogers: You Decorated My Life,2,152,53,4,52 67 71,4 7 11,NA,NA,0,NA,0.426957832409781,1.22783450274023,0.44845761741557355,3,4,1.1407663034382278,1.0847972840012539,1.0527817482162198,2.0323246045336165,1.7858309271035493,1.659741234393213,-73981.06026462698,71,2.0171313,3.1644993,2,14,1.9226196942869793
530,id=530_genre=popular_c-id=152_e-id=55_ic_category_1,Kenny Rogers: You Decorated My Life,2,152,54,5,50 67 71,2 7 11,NA,NA,0,NA,0.118442604870687,3.07773997017536,0.2416037146342056,4,5,1.2086787842727913,1.1547738700537014,1.1285604071469608,2.0963890278621733,1.8852116864337503,1.7824563199246697,-101914.09564958974,71,2.6335413,3.2918975,0,2,1.706307813367976
530,id=530_genre=popular_c-id=152_e-id=55_ic_category_1,Kenny Rogers: You Decorated My Life,2,152,55,6,57 60 64 67,0 4 7 9,-0.0376077402018633,0.770105496173051,24,0.157197126144737,0.00133930304005272,9.54430185281525,0.41719039607259767,5,6,1.1326342413290182,1.040558818729664,0.9930306434361725,1.8889743125724197,1.665953543503513,1.5596927428604497,-129238.62030209452,67,4.240094,2.423759,4,21,1.5092086978557913
530,id=530_genre=popular_c-id=152_e-id=55_ic_category_1,Kenny Rogers: You Decorated My Life,2,152,56,7,50 60 66 69,0 2 6 9,NA,NA,0,NA,0.0705231296859197,3.82575968956123,0.29611429938539957,6,7,1.0383966696944202,0.8931232672690044,0.8140291234499453,1.677476565788616,1.3903925432864956,1.250829501478921,-134167.92583130792,69,1.8263949,2.7132907,2,11,1.3355918082197396
530,id=530_genre=popular_c-id=152_e-id=55_ic_category_1,Kenny Rogers: You Decorated My Life,2,152,57,8,55 62 71,2 7 11,NA,NA,0,NA,0.0803472440023349,3.63760765103123,0.3955585085726707,7,8,0.9266416682454041,0.8804580512792184,0.867036283932047,1.7503394931057359,1.5210963631229413,1.4151599293546917,-122128.23799161357,71,1.3299912,2.789532,2,13,2.0832048202913276
531,id=531_genre=popular_c-id=231_e-id=199_ic_category_1,The Cure: Just Like Heaven,2,231,194,1,50 66 69,2 6 9,NA,NA,0,NA,0.0288844943552282,5.11356095033608,NA,0,1,2.3362015022763245,2.299576510616904,2.2795830510950754,3.987452064988218,3.8038272718238066,3.713777163187579,-16711.897609509302,69,5.4594316,5.45943,NA,NA,2.0656877301348207
531,id=531_genre=popular_c-id=231_e-id=199_ic_category_1,The Cure: Just Like Heaven,2,231,195,2,57 61 64,1 4 9,NA,NA,0,NA,0.0941488608410934,3.40891255079128,0.4154672127468768,1,2,1.1022178226964248,1.0319675557483352,0.9939677722427647,2.2069187880688337,2.0054885831466955,1.9072418820542945,-77153.24235121573,64,5.6296706,3.3169882,5,17,1.98256825909415
531,id=531_genre=popular_c-id=231_e-id=199_ic_category_1,The Cure: Just Like Heaven,2,231,196,3,52 68 71,4 8 11,NA,NA,0,NA,0.140133753804419,2.83512359749796,0.4154672127468768,2,3,1.0168497292174536,0.9107235632909142,0.8516193105887696,1.8366431408620854,1.5929900072410923,1.4714664214289166,-112634.05958788111,71,5.895649,3.4760506,7,19,2.081440370634632
531,id=531_genre=popular_c-id=231_e-id=199_ic_category_1,The Cure: Just Like Heaven,2,231,197,4,59 62 66,2 6 11,NA,NA,0,NA,0.027019889765034,5.20983440096469,0.49617242880467816,3,4,0.989502985792007,0.9298759604136481,0.901393622261066,1.8599120289495532,1.6503142684436436,1.5488714836681277,-154453.84894290258,66,6.1938443,2.883094,5,18,1.8565712412779647
531,id=531_genre=popular_c-id=231_e-id=199_ic_category_1,The Cure: Just Like Heaven,2,231,198,5,50 66 69,2 6 9,NA,NA,0,NA,0.237230039040676,2.07564139347252,0.2416037146342056,4,5,1.2851515283664368,1.2057334340217523,1.1705534066884586,1.9497048016105192,1.7226937302139556,1.6207914308991047,-173170.1544078849,69,4.1790113,3.8032413,3,16,2.0656877301348207
531,id=531_genre=popular_c-id=231_e-id=199_ic_category_1,The Cure: Just Like Heaven,2,231,199,6,57 61 64,1 4 9,-0.717078086356891,0.516734357696489,24,0.105477959076767,0.452566789159383,1.14379737610896,0.4154672127468768,5,6,0.973715423728341,0.9391883549300396,0.9296010955558535,1.9003814867927737,1.751806779308114,1.6960206644443967,-186427.2364559237,64,6.455991,2.6596184,5,17,1.98256825909415
531,id=531_genre=popular_c-id=231_e-id=199_ic_category_1,The Cure: Just Like Heaven,2,231,200,7,52 68 71,4 8 11,NA,NA,0,NA,0.527741293088979,0.922097223344251,0.4154672127468768,6,7,0.9859947084119726,0.8883555328673421,0.8393503235401598,1.6715011555615062,1.45350569573542,1.3567613236721292,-232652.22347328044,71,4.084828,3.7130382,7,19,2.081440370634632
531,id=531_genre=popular_c-id=231_e-id=199_ic_category_1,The Cure: Just Like Heaven,2,231,201,8,59 62 66,2 6 11,NA,NA,0,NA,0.430963838886352,1.21436127348013,0.49617242880467816,7,8,1.052729898082192,1.0091291062610594,0.9864742525777118,1.9121105569040933,1.70270028984663,1.60007305450083,-214920.6786901751,66,5.8456063,2.9354632,5,18,1.8565712412779647
532,id=532_genre=popular_c-id=257_e-id=10_ic_category_1,Shirley Brown: Woman To Woman,2,257,5,1,48 63 67,0 3 7,NA,NA,0,NA,0.00661147856493388,7.24081133823035,NA,0,1,2.532525689018936,2.502428226398066,2.4860939944956084,4.31619588621981,4.138691076073007,4.052062112921817,-9252.036064558271,67,5.4594316,5.45943,NA,NA,1.8950707383742733
532,id=532_genre=popular_c-id=257_e-id=10_ic_category_1,Shirley Brown: Woman To Woman,2,257,6,2,51 62 67 70,2 3 7 10,NA,NA,0,NA,0.00135230756701835,9.53036097109811,0.28633517844838086,1,2,1.2927000917809413,1.228042598161385,1.1927551379489234,2.4090438350735623,2.2057857694888594,2.1060706111419627,-31235.251089292637,70,4.245151,3.3045144,3,7,1.3356280402450282
532,id=532_genre=popular_c-id=257_e-id=10_ic_category_1,Shirley Brown: Woman To Woman,2,257,7,3,48 63 67,0 3 7,NA,NA,0,NA,0.0253293906501098,5.30304381926355,0.28633517844838086,2,3,1.5453463583905827,1.5364348125713339,1.536954589409388,2.8653853593485845,2.729863643014207,2.669480206875633,-59430.736851009635,67,2.9717045,3.1496723,3,7,1.8950707383742733
532,id=532_genre=popular_c-id=257_e-id=10_ic_category_1,Shirley Brown: Woman To Woman,2,257,8,4,51 62 67 70,2 3 7 10,NA,NA,0,NA,0.0746469212752857,3.74377343045271,0.28633517844838086,3,4,1.409806964578833,1.352805857500546,1.3205002155544854,2.5456418943978476,2.3477526094052457,2.2497988523917503,-74780.07569851575,70,2.371011,2.8788886,3,7,1.3356280402450282
532,id=532_genre=popular_c-id=257_e-id=10_ic_category_1,Shirley Brown: Woman To Woman,2,257,9,5,48 63 67,0 3 7,NA,NA,0,NA,0.159920437753324,2.64457376856959,0.28633517844838086,4,5,1.4486849984196974,1.4274454496513296,1.42324404884678,2.6320334691248157,2.494142997049339,2.439017509519269,-98782.31797498223,67,2.3911922,2.997303,3,7,1.8950707383742733
532,id=532_genre=popular_c-id=257_e-id=10_ic_category_1,Shirley Brown: Woman To Woman,2,257,10,6,51 62 67 70,2 3 7 10,-0.277671124601817,1.23400321578852,25,0.246800643157704,0.168430818168019,2.56977195915326,0.28633517844838086,5,6,1.425000401918878,1.3734651603835102,1.3439495325096693,2.543512033398978,2.354689598557091,2.262874328293062,-107868.01113473269,70,1.868495,2.772129,3,7,1.3356280402450282
532,id=532_genre=popular_c-id=257_e-id=10_ic_category_1,Shirley Brown: Woman To Woman,2,257,11,7,48 63 67,0 3 7,NA,NA,0,NA,0.200491459798177,2.31838731042277,0.28633517844838086,6,7,1.4280177712141076,1.3967008146974236,1.3877093080259906,2.561466156410523,2.4067724052470267,2.345649882264538,-126630.59021698129,67,2.5004847,2.9724758,3,7,1.8950707383742733
532,id=532_genre=popular_c-id=257_e-id=10_ic_category_1,Shirley Brown: Woman To Woman,2,257,12,8,51 62 67 70,2 3 7 10,NA,NA,0,NA,0.253325677318334,1.98093477755931,0.28633517844838086,7,8,1.423602093807064,1.3749806574271262,1.3473466433554098,2.5264077206035185,2.339453030784067,2.25067550147979,-110525.11634171239,70,1.8181683,2.7206318,3,7,1.3356280402450282
533,id=533_genre=popular_c-id=324_e-id=145_ic_category_1,"Crosby, Stills & Nash: Suite: Judy Blue Eyes",2,324,140,1,52 68 71,4 8 11,NA,NA,0,NA,0.0289170578780396,5.11193541482608,NA,0,1,2.459074735930316,2.422969009831725,2.4032480300914316,4.114854560292842,3.9310767806965026,3.8409233599425154,-24880.124121829267,71,5.4594316,5.45943,NA,NA,2.081440370634632
533,id=533_genre=popular_c-id=324_e-id=145_ic_category_1,"Crosby, Stills & Nash: Suite: Judy Blue Eyes",2,324,141,2,57 61 64,1 4 9,NA,NA,0,NA,0.137643097869258,2.86099582726739,0.4154672127468768,1,2,1.2006352577705013,1.1289447858125805,1.0901822858280106,2.298101689630504,2.096308206152246,1.9976862030104148,-87777.50469396068,64,6.5566025,3.3088768,7,19,1.98256825909415
533,id=533_genre=popular_c-id=324_e-id=145_ic_category_1,"Crosby, Stills & Nash: Suite: Judy Blue Eyes",2,324,142,3,59 62 66 69,2 6 9 11,NA,NA,0,NA,0.0100880253747595,6.6312123801306,0.41719039607259767,2,3,0.9741309678482114,0.873163834866856,0.8180611175224051,1.8097984386962536,1.5751986751218647,1.459388867130553,-130431.27663454477,69,3.4363132,3.3138704,5,10,1.5451131149386819
533,id=533_genre=popular_c-id=324_e-id=145_ic_category_1,"Crosby, Stills & Nash: Suite: Judy Blue Eyes",2,324,143,4,54 61 69,1 6 9,NA,NA,0,NA,0.00156127331718369,9.32306116641792,0.28933690089907305,3,4,1.2968122243039966,1.1808655110906454,1.1098260995247098,2.0182964750161294,1.72187238002053,1.5690846549237933,-142835.10814251463,69,1.7392442,3.2046928,0,9,1.8619555770791605
533,id=533_genre=popular_c-id=324_e-id=145_ic_category_1,"Crosby, Stills & Nash: Suite: Judy Blue Eyes",2,324,144,5,50 66 69,2 6 9,NA,NA,0,NA,0.0223155934710563,5.48580401498578,0.25973985781376796,4,5,1.201255716264878,1.0806319497218826,1.0068226890462453,1.9968156893889424,1.6967929311492929,1.5373669506106014,-165385.92626314645,69,1.2868917,2.7719991,0,9,2.0656877301348207
533,id=533_genre=popular_c-id=324_e-id=145_ic_category_1,"Crosby, Stills & Nash: Suite: Judy Blue Eyes",2,324,145,6,52 68 71,4 8 11,-0.226036591177426,0.617237301520849,25,0.12344746030417,0.235548923680474,2.08590135513112,0.742483976377317,5,6,0.7665124788275534,0.726053090048367,0.7228864439607846,1.589005209725774,1.4343664539314303,1.3780344035395513,-178457.91540608642,71,3.3170738,2.764721,2,6,2.081440370634632
533,id=533_genre=popular_c-id=324_e-id=145_ic_category_1,"Crosby, Stills & Nash: Suite: Judy Blue Eyes",2,324,146,7,57 61 64,1 4 9,NA,NA,0,NA,0.43251575135067,1.20917542113984,0.4154672127468768,6,7,1.1760817326859034,1.1103534445359007,1.0879143771716062,1.7526841516471479,1.5566416097580136,1.4912156401334251,-214565.13111650618,64,5.8422203,2.8895516,7,19,1.98256825909415
533,id=533_genre=popular_c-id=324_e-id=145_ic_category_1,"Crosby, Stills & Nash: Suite: Judy Blue Eyes",2,324,147,8,59 62 66 69,2 6 9 11,NA,NA,0,NA,0.206123140176382,2.27842161842494,0.41719039607259767,7,8,1.1300083163230619,1.081187411500166,1.054621111334466,2.0079001507482803,1.824856459221019,1.7423338569893991,-200278.57990963172,69,3.424762,2.6926801,5,10,1.5451131149386819
534,id=534_genre=popular_c-id=211_e-id=23_ic_category_1,Elvis Presley: My Boy,2,211,18,1,50 66 69,2 6 9,NA,NA,0,NA,0.0289731002231735,5.10914212348559,NA,0,1,2.335660482380514,2.299370103059021,2.2795549405249407,3.9908419879928396,3.807211866834011,3.717155155697103,-15448.86267111939,69,5.4594316,5.45943,NA,NA,2.0656877301348207
534,id=534_genre=popular_c-id=211_e-id=23_ic_category_1,Elvis Presley: My Boy,2,211,19,2,49 64 69,1 4 9,NA,NA,0,NA,0.00533526923028422,7.55022320997687,0.4154672127468768,1,2,1.1514681246215843,1.0827837516645964,1.0456965768018858,2.2717713169319196,2.0719367281071293,1.9745328324567863,-73022.39825015223,69,1.9217302,3.3169882,0,3,1.6056287161677354
534,id=534_genre=popular_c-id=211_e-id=23_ic_category_1,Elvis Presley: My Boy,2,211,20,3,59 62 66,2 6 11,NA,NA,0,NA,0.148271806021318,2.75368380040028,0.655551936899875,2,3,1.1314694084455224,1.0718286028393964,1.0412871127583656,2.13080248410331,1.9343535682145643,1.8402165594555735,-75890.21639083172,66,4.4691787,3.206682,3,15,1.8565712412779647
534,id=534_genre=popular_c-id=211_e-id=23_ic_category_1,Elvis Presley: My Boy,2,211,21,4,54 61 69,1 6 9,NA,NA,0,NA,0.0584765318107883,4.09599844086042,0.4154672127468768,3,4,1.195541171138776,1.1378389512006821,1.1078909065886335,2.1473452065055194,1.938993797914579,1.8388107696379377,-107537.52952272783,69,2.2526636,2.987394,3,9,1.8619555770791605
534,id=534_genre=popular_c-id=211_e-id=23_ic_category_1,Elvis Presley: My Boy,2,211,22,5,59 62 66,2 6 11,NA,NA,0,NA,0.0442653724259908,4.49767763014133,0.4154672127468768,4,5,1.3126549485838799,1.243804427832037,1.2033885385267595,2.2732179110467516,2.028847870465872,1.9055878536138817,-137454.81662010305,66,2.9931977,2.8117943,3,9,1.8565712412779647
534,id=534_genre=popular_c-id=211_e-id=23_ic_category_1,Elvis Presley: My Boy,2,211,23,6,55 62 66 71,2 6 7 11,0.515201548964266,1.04432326972153,25,0.208864653944307,0.00178387153217434,9.13077256322034,0.08839099239780357,5,6,1.259714814760366,1.1490452722422733,1.088650612950914,1.9872230070518784,1.7243861385736896,1.594441667449393,-156194.75365723457,71,5.5619936,2.6945863,5,9,1.3753555577286949
534,id=534_genre=popular_c-id=211_e-id=23_ic_category_1,Elvis Presley: My Boy,2,211,24,7,54 61 64 69,1 4 6 9,NA,NA,0,NA,0.0927406586595265,3.43065421676664,0.5025801478624872,6,7,1.0663654984311695,1.0412591525098318,1.036526428089834,2.012360617051101,1.8501921888685184,1.7772900598922772,-174787.6078696345,69,1.4776707,2.8319743,2,6,1.493460182934374
534,id=534_genre=popular_c-id=211_e-id=23_ic_category_1,Elvis Presley: My Boy,2,211,25,8,52 62 67 71,2 4 7 11,NA,NA,0,NA,0.0275341060452725,5.18263642076254,0.5046723293635103,7,8,0.9937919439792742,0.8715240904213714,0.8032557557837353,1.7611547738990503,1.4972434968381687,1.3704207123306171,-157497.2198014971,71,3.8606803,2.9225483,2,8,1.5701763631047607
535,id=535_genre=popular_c-id=65_e-id=23_ic_category_1,Bread: If,2,65,18,1,57 64 67 71,4 7 9 11,NA,NA,0,NA,3.25953071955107e-4,11.5830481075197,NA,0,1,2.1268858206046373,2.0926631654714285,2.0740441496723596,3.812320218659398,3.6315829184676662,3.543207926565853,-15867.898890421002,71,5.4594316,5.45943,NA,NA,1.2943803188257859
535,id=535_genre=popular_c-id=65_e-id=23_ic_category_1,Bread: If,2,65,19,2,57 62 64 66 71,2 4 6 9 11,NA,NA,0,NA,3.65736883259985e-4,11.4169062548852,0.15855767615480632,1,2,1.4544748725003254,1.396350757713485,1.3648900883471422,2.6799935246346838,2.4843990893985994,2.3889773353409858,-57225.7635644007,71,1.9198506,3.3088768,0,3,0.7488222467030359
535,id=535_genre=popular_c-id=65_e-id=23_ic_category_1,Bread: If,2,65,20,3,57 60 62 64 65,0 2 4 5 9,NA,NA,0,NA,2.2637138465163e-4,12.1090207792876,0.33246264604641673,2,3,1.286120960172072,1.2031950064379169,1.1584132376685563,2.196830376325221,1.9799395688035353,1.8737800826936144,-78606.30652645936,65,9.447338,3.2190487,6,9,0.15324313889138075
535,id=535_genre=popular_c-id=65_e-id=23_ic_category_1,Bread: If,2,65,21,4,57 61 64,1 4 9,NA,NA,0,NA,0.0451486420141754,4.46917359495626,0.37583791971117386,3,4,1.305228859030028,1.235081921515448,1.197965397919957,2.1484599638069426,1.9256250936831205,1.8166851553868006,-113015.41876618715,64,4.971621,2.4809344,1,3,1.98256825909415
535,id=535_genre=popular_c-id=65_e-id=23_ic_category_1,Bread: If,2,65,22,5,50 65 69 71,2 5 9 11,NA,NA,0,NA,2.97810081522473e-4,11.7133197864209,0.44845761741557355,4,5,1.0154328803270811,0.9343771986552637,0.8907837780428098,1.9260205119290565,1.701161469513892,1.5918588660067299,-155917.2737952364,71,11.043711,2.198778,7,23,0.950571973852077
535,id=535_genre=popular_c-id=65_e-id=23_ic_category_1,Bread: If,2,65,23,6,52 62 68 71,2 4 8 11,0.477073574911553,0.953655858826798,24,0.194664187028444,0.00274993197248145,8.50638835481663,0.35041843712001275,5,6,1.0072307520121546,0.9200327021959184,0.8754149733329846,1.7495671852305401,1.5090180494892,1.3946834889111965,-177901.65698186881,71,1.4451699,2.995352,0,6,1.3638813691477671
535,id=535_genre=popular_c-id=65_e-id=23_ic_category_1,Bread: If,2,65,24,7,54 61 69,1 6 9,NA,NA,0,NA,0.00659087713323529,7.24531380856972,0.6066732984040601,6,7,0.9552123098302685,0.8685096712755707,0.8210994997711656,1.7453780598145265,1.4989682349633011,1.3774302340392732,-193572.85616879133,69,2.654305,3.2084394,2,6,1.8619555770791605
535,id=535_genre=popular_c-id=65_e-id=23_ic_category_1,Bread: If,2,65,25,8,52 61 66 69,1 4 6 9,NA,NA,0,NA,0.00228895473873255,8.77109534900819,0.08711300598806804,7,8,1.5035671758373679,1.2942157735751367,1.1755213766341641,1.8897260957552435,1.5480100628340516,1.3763692863944745,-178187.33073458873,69,1.9295598,3.1992326,0,5,1.2491473032468852
536,id=536_genre=popular_c-id=336_e-id=26_ic_category_1,Jackson Browne: Redneck Friend,2,336,21,1,52 68 71,4 8 11,NA,NA,0,NA,0.0289268047165917,5.11144921922483,NA,0,1,2.459074735930316,2.422969009831725,2.4032480300914316,4.114854560292842,3.9310767806965026,3.8409233599425154,-24609.71004598751,71,5.4594316,5.45943,NA,NA,2.081440370634632
536,id=536_genre=popular_c-id=336_e-id=26_ic_category_1,Jackson Browne: Redneck Friend,2,336,22,2,57 61 64,1 4 9,NA,NA,0,NA,0.137654571445444,2.86087557291496,0.4154672127468768,1,2,1.204136824255336,1.132193780449621,1.0932978462500824,2.2988449112944056,2.096994030381723,1.9983406692081556,-86722.6811854119,64,6.5566025,3.3088768,7,19,1.98256825909415
