id,label,genre,dataset-id,reduce-harmony,target-chord-position-1-indexed,milne-target,milne-full-seq,h-cpitch-stm-ic,h-cpitch,music-data,c-id,e-id,first-e-id,last-e-id,num-pcs-in-chords,ic,ic-category
248,id=248_genre=classical_c-id=327_e-id=25_ic_category_1,CLASSICAL,1,T,6,0.337278823,"(0.2976272114d0 0.4705920409d0 0.3955585127d0 0.2863351795d0 0.337278823d0
 0.5025801494d0 0.7018110018d0)",3.4583433,"((48 62 66 69) (55 62 66 71) (57 61 64 67) (50 66 69) (54 62 67 71)
 (52 60 67 71) (59 62 66 69) (48 64 67))",#<HARMONIC-SEQUENCE {103A56B2A3}>,327,25,20,27,(4 4 4 3 4 4 4 3),7.516008,1
249,id=249_genre=classical_c-id=195_e-id=6_ic_category_1,CLASSICAL,1,T,6,0.4941420868,"(0.1843951413d0 0.536946163d0 0.6954176322d0 0.4154672157d0 0.4941420868d0
 0.4941420868d0 0.2749705464d0)",3.2283845,"((50 64 67 71) (59 62 64 68) (57 60 64 65) (58 62 67) (50 65 69) (49 64 69)
 (50 65 69) (53 61 69))",#<HARMONIC-SEQUENCE {103A56B463}>,195,6,1,8,(4 4 4 3 3 3 3 3),7.525832,1
250,id=250_genre=classical_c-id=602_e-id=121_ic_category_1,CLASSICAL,1,T,6,0.6126406916,"(0.4484576195d0 0.6126406916d0 0.5772918414d0 0.5772918414d0 0.6126406916d0
 0.4159882192d0 0.6553252409d0)",3.004653,"((53 62 69) (55 61 64 69) (55 60 63 68) (55 62 71) (55 60 63 68) (55 61 64 69)
 (54 61 64 70) (59 62 65))",#<HARMONIC-SEQUENCE {103A56B643}>,602,121,116,123,(3 4 4 3 4 4 4 3),11.974022,1
251,id=251_genre=classical_c-id=802_e-id=74_ic_category_1,CLASSICAL,1,T,6,0.0,"(0.3955585127d0 0.2863351795d0 0.3550093219d0 0.2961143015d0 0.0d0
 0.4019097516d0 0.3923670687d0)",3.4583433,"((58 61 64 66) (59 63 66) (52 63 68 71) (53 61 68 71) (54 63 68 71)
 (59 63 66 68) (54 61 64 70) (59 61 68))",#<HARMONIC-SEQUENCE {103A56B833}>,802,74,69,76,(4 3 4 4 4 4 4 3),10.548797,1
252,id=252_genre=classical_c-id=505_e-id=311_ic_category_1,CLASSICAL,1,T,6,0.1044008226,"(0.4941420868d0 0.5295023201d0 0.9366852883d0 0.3933956015d0 0.1044008226d0
 0.2572151329d0 0.4941420868d0)",2.8360863,"((55 62 71) (48 63 67) (51 70) (48 67) (55 62 65 71) (55 62 65) (55 62 71)
 (48 63 67))",#<HARMONIC-SEQUENCE {103A56B9B3}>,505,311,306,313,(3 3 2 2 4 3 3 3),3.917296,1
253,id=253_genre=classical_c-id=837_e-id=204_ic_category_1,CLASSICAL,1,T,6,0.536946163,"(0.289336902d0 0.4193188835d0 0.1044008226d0 0.536946163d0 0.536946163d0
 0.7735217984d0 0.5234969017d0)",3.225897,"((55 62 70) (58 60 63 67) (53 62 67) (50 65 67 71) (51 60 67 68) (50 65 67 71)
 (48 63 68) (52 60 67 70))",#<HARMONIC-SEQUENCE {103A56BB93}>,837,204,199,206,(3 4 3 4 4 4 3 4),8.215639,1
254,id=254_genre=classical_c-id=547_e-id=105_ic_category_1,CLASSICAL,1,T,6,0.8527233033,"(0.2835411514d0 0.8348378492d0 0.4941420868d0 0.0d0 0.8527233033d0
 0.3471784852d0 0.4484576195d0)",3.2018166,"((54 62 67 71) (50 64 71) (54 61 70) (59 62 66) (54 62 71) (58 61 65)
 (58 61 64 66) (59 62 66))",#<HARMONIC-SEQUENCE {103A56BD43}>,547,105,100,107,(4 3 3 3 3 3 4 3),11.237706,1
255,id=255_genre=classical_c-id=945_e-id=121_ic_category_1,CLASSICAL,1,T,6,0.1635332016,"(0.3195972737d0 0.2597398588d0 0.289336902d0 0.5025801494d0 0.1635332016d0
 0.2161562518d0 0.2647767953d0)",3.4583433,"((58 62 65 68) (55 62 70) (58 63 67) (55 62 65 70) (48 63 67 68) (56 60 63 65)
 (58 65 68) (56 62 65))",#<HARMONIC-SEQUENCE {103A56BF13}>,945,121,116,123,(4 3 3 4 4 4 3 3),5.971154,1
256,id=256_genre=classical_c-id=155_e-id=20_ic_category_1,CLASSICAL,1,T,6,0.491289643,"(0.4154672157d0 0.254644365d0 0.39824444d0 0.3602850703d0 0.491289643d0
 0.2863351795d0 0.4941420868d0)",3.1869042,"((53 60 69) (58 62 65) (50 65 67) (53 60 69) (54 60 63 69) (57 62 65 70)
 (58 62 67) (50 66 69))",#<HARMONIC-SEQUENCE {103A56C0C3}>,155,20,15,22,(3 3 3 3 4 4 3 3),9.845594,1
257,id=257_genre=classical_c-id=895_e-id=224_ic_category_1,CLASSICAL,1,T,6,0.4556727817,"(0.8686701013d0 0.3490605911d0 0.4705920409d0 0.5013549427d0 0.4556727817d0
 0.3955585127d0 0.4154672157d0)",3.2018166,"((59 63 66) (52 60 65 69) (57 61 64 67) (55 62 66 71) (48 64 67) (50 60 66 69)
 (59 62 67) (48 64 67))",#<HARMONIC-SEQUENCE {103A56C293}>,895,224,219,226,(3 4 4 4 3 4 3 3),8.147751,1
258,id=258_genre=classical_c-id=503_e-id=212_ic_category_1,CLASSICAL,1,T,6,0.8585781079,"(0.088390993d0 0.4433035597d0 0.4433035597d0 0.1635332016d0 0.8585781079d0
 0.4484576195d0 0.1854361681d0)",3.4583433,"((55 60 64) (52 60 67 71) (53 62 71) (52 60 65 69) (50 60 65 69) (52 68 71)
 (57 60 64 66) (48 64 65 69))",#<HARMONIC-SEQUENCE {103A56C473}>,503,212,207,214,(3 4 3 4 4 3 4 4),5.100265,1
259,id=259_genre=classical_c-id=669_e-id=588_ic_category_1,CLASSICAL,1,T,6,0.4029451379,"(0.0871130066d0 0.4193188835d0 0.1044008226d0 0.1044008226d0 0.4029451379d0
 0.2416037152d0 0.5800184451d0)",3.2129176,"((54 61 69) (54 61 64 69) (56 61 71) (56 61 65 71) (56 61 71) (57 61 66)
 (57 61 64) (53 61 68))",#<HARMONIC-SEQUENCE {103A56C623}>,669,588,583,590,(3 4 3 4 3 3 3 3),7.4459743,1
260,id=260_genre=classical_c-id=516_e-id=161_ic_category_1,CLASSICAL,1,T,6,0.4484576195,"(0.3955585127d0 0.3504184398d0 0.536946163d0 0.088390993d0 0.4484576195d0
 0.536946163d0 0.088390993d0)",2.836086,"((50 65 69) (55 62 64 70) (57 61 64 67) (50 65 69 70) (53 62 69) (52 61 67 69)
 (50 65 69 70) (53 62 69))",#<HARMONIC-SEQUENCE {103A56C803}>,516,161,156,163,(3 4 4 4 3 4 4 3),6.8259845,1
261,id=261_genre=classical_c-id=825_e-id=76_ic_category_1,CLASSICAL,1,T,6,0.6224036406,"(0.3955585127d0 0.2572151329d0 0.3977998587d0 0.0965239404d0 0.6224036406d0
 0.2597398588d0 0.3622720782d0)",3.1869042,"((55 62 65 71) (55 60 64) (55 60 70) (55 62 65 71) (53 62 71) (48 64 67)
 (48 63 67) (48 64 67 71))",#<HARMONIC-SEQUENCE {103A56C9C3}>,825,76,71,78,(4 3 3 4 3 3 3 4),2.9479043,1
262,id=262_genre=classical_c-id=891_e-id=144_ic_category_1,CLASSICAL,1,T,6,0.5866445809,"(0.5013549427d0 0.088390993d0 0.536957535d0 0.4968019878d0 0.5866445809d0
 0.1392375404d0 0.3195972737d0)",3.2018166,"((48 64 69) (58 62 65 69) (50 65 69) (58 65) (59 63 65 68) (59 66) (59 63 66)
 (59 63 65 68))",#<HARMONIC-SEQUENCE {103A56CB63}>,891,144,139,146,(3 4 3 2 4 2 3 4),8.946735,1
263,id=263_genre=classical_c-id=453_e-id=210_ic_category_1,CLASSICAL,1,T,6,0.0,"(0.337278823d0 0.3550093219d0 0.2961143015d0 0.0871130066d0 0.0d0
 0.3955585127d0 0.3955585127d0)",3.2018166,"((51 60 67 68) (53 60 61 68) (50 65 68 70) (51 60 65 68) (56 60 63) (51 60 68)
 (51 61 67 70) (51 60 68))",#<HARMONIC-SEQUENCE {103A56CD43}>,453,210,205,212,(4 4 4 4 3 3 4 3),2.3854926,1
264,id=264_genre=classical_c-id=179_e-id=11_ic_category_1,CLASSICAL,1,T,6,0.5013549427,"(0.3955585127d0 0.0871130066d0 0.4679847838d0 0.536946163d0 0.5013549427d0
 0.289336902d0 0.2961143015d0)",3.4583433,"((50 60 66 69) (55 62 71) (55 62 64 71) (51 66 69 71) (52 60 67 71) (59 62 66)
 (50 64 67 71) (49 64 67 69))",#<HARMONIC-SEQUENCE {103A56CF33}>,179,11,6,13,(4 3 4 4 4 3 4 4),9.273276,1
265,id=265_genre=classical_c-id=709_e-id=176_ic_category_1,CLASSICAL,1,T,6,0.2971996481,"(0.3178692904d0 0.263660845d0 0.3602850703d0 0.1277639244d0 0.2971996481d0
 0.3772025661d0 0.1277639244d0)",2.9648044,"((51 60 69) (54 60 69) (52 60 69) (51 60 66 69) (54 60 69) (52 60 67 69)
 (51 60 66 69) (51 66 69))",#<HARMONIC-SEQUENCE {103A56D0F3}>,709,176,171,178,(3 3 3 4 3 4 4 3),6.7568784,1
266,id=266_genre=classical_c-id=530_e-id=29_ic_category_1,CLASSICAL,1,T,6,0.3955585127,"(0.4341399907d0 0.9366852883d0 0.4266847758d0 0.3955585127d0 0.3955585127d0
 0.3195972737d0 0.7344113305d0)",3.2018166,"((55 62 71) (48 67) (51 70) (56 60 63) (58 61 63 67) (48 63 68) (53 60 62 68)
 (51 70))",#<HARMONIC-SEQUENCE {103A56D273}>,530,29,24,31,(3 2 2 3 4 3 4 2),1.8766198,1
267,id=267_genre=classical_c-id=798_e-id=134_ic_category_1,CLASSICAL,1,T,6,0.3955585127,"(0.4941420868d0 0.1043687507d0 0.4484576195d0 0.6066733029d0 0.3955585127d0
 0.2597398588d0 0.4941420868d0)",3.186904,"((59 62 66) (54 61 70) (54 61 64 70) (59 62 66) (57 61 64 67) (50 66 69)
 (49 66 69) (49 65 68))",#<HARMONIC-SEQUENCE {103A56D423}>,798,134,129,136,(3 3 4 3 4 3 3 3),2.9693995,1
268,id=268_genre=classical_c-id=993_e-id=93_ic_category_1,CLASSICAL,1,T,6,0.0871130066,"(0.2961143015d0 0.289336902d0 0.2416037152d0 0.4171903988d0 0.0871130066d0
 0.7424839778d0 0.1043687507d0)",3.2018166,"((57 61 64 67) (59 62 64 67) (59 62 66) (54 62 69) (55 62 64 71) (55 62 71)
 (57 61 64) (57 61 64 67))",#<HARMONIC-SEQUENCE {103A56D5F3}>,993,93,88,95,(4 4 3 3 4 3 3 4),6.746782,1
269,id=269_genre=classical_c-id=778_e-id=198_ic_category_1,CLASSICAL,1,T,6,0.4089657187,"(0.8348378492d0 0.2412364053d0 0.498340002d0 0.2971996481d0 0.4089657187d0
 0.1844733827d0 0.4484576195d0)",3.4583433,"((55 62 71) (48 63 65) (48 63 67) (50 60 65 69) (50 65 71) (50 64 67 70)
 (48 64 67 70) (53 60 68))",#<HARMONIC-SEQUENCE {103A56D7B3}>,778,198,193,200,(3 3 3 4 3 4 4 3),13.537883,1
270,id=270_genre=classical_c-id=663_e-id=100_ic_category_1,CLASSICAL,1,T,6,0.1043687507,"(0.2239615009d0 0.2239615009d0 0.3955585127d0 0.0d0 0.1043687507d0
 0.1854361681d0 0.2976272114d0)",3.1411378,"((55 60 64 70) (48 67) (55 60 64 70) (53 60 69) (57 60 65) (57 60 63 65)
 (48 64 65 69) (48 64 67 70))",#<HARMONIC-SEQUENCE {103A56D983}>,663,100,95,102,(4 2 4 3 3 4 4 4),6.2234654,1
271,id=271_genre=classical_c-id=53_e-id=23_ic_category_1,CLASSICAL,1,T,6,0.7018110018,"(0.2863351795d0 0.2863351795d0 0.6954176322d0 0.2416037152d0 0.7018110018d0
 0.1635332016d0 0.743258171d0)",3.4583433,"((52 60 67 71) (59 62 67) (48 64 67 71) (50 66 69) (59 62 66) (52 60 67 69)
 (55 60 64 71) (50 69))",#<HARMONIC-SEQUENCE {103A56DB43}>,53,23,18,25,(4 3 4 3 3 4 4 2),6.9771557,1
272,id=272_genre=classical_c-id=841_e-id=150_ic_category_1,CLASSICAL,1,T,6,0.3141562376,"(0.337278823d0 0.2835411514d0 0.4850609604d0 0.2863351795d0 0.3141562376d0
 0.4019097516d0 0.504672331d0)",3.1869042,"((50 61 66 69) (50 66 67 71) (50 64 71) (50 61 66 69) (59 62 66) (52 62 68 71)
 (57 61 64 66) (52 62 67 71))",#<HARMONIC-SEQUENCE {103A56DD33}>,841,150,145,152,(4 4 3 4 3 4 4 4),5.13839,1
273,id=273_genre=classical_c-id=800_e-id=47_ic_category_1,CLASSICAL,1,T,6,0.4961724298,"(0.2597398588d0 0.0d0 0.2597398588d0 0.2597398588d0 0.4961724298d0
 0.2412364053d0 0.4879518652d0)",3.2129176,"((50 66 71) (55 62 71) (59 62 67) (59 62 66) (55 62 71) (50 65 69) (50 65 67)
 (52 67 69))",#<HARMONIC-SEQUENCE {103A56DEC3}>,800,47,42,49,(3 3 3 3 3 3 3 3),8.312829,1
274,id=274_genre=classical_c-id=922_e-id=143_ic_category_1,CLASSICAL,1,T,6,0.414836409,"(0.4444694471d0 0.3955585127d0 0.2961143015d0 0.4171903988d0 0.414836409d0
 0.2572151329d0 0.6954176322d0)",3.4583433,"((49 64 67) (50 67 71) (50 60 66 69) (55 60 64 69) (55 62 71) (57 60 62)
 (50 66 69) (55 60 64 71))",#<HARMONIC-SEQUENCE {103A56E083}>,922,143,138,145,(3 3 4 4 3 3 3 4),6.9306593,1
275,id=275_genre=classical_c-id=852_e-id=64_ic_category_1,CLASSICAL,1,T,6,0.4705920409,"(0.536957535d0 0.536957535d0 0.4154672157d0 0.1043687507d0 0.4705920409d0
 0.2863351795d0 0.6555519402d0)",3.1411378,"((53 60 69) (57 64) (53 60 69) (48 64 67) (48 64 67 70) (50 65 69 70)
 (58 62 67) (48 65 69))",#<HARMONIC-SEQUENCE {103A56E223}>,852,64,59,66,(3 2 3 3 4 4 3 3),9.82598,1
276,id=276_genre=classical_c-id=251_e-id=39_ic_category_1,CLASSICAL,1,T,6,0.4961724298,"(0.6098028137d0 0.4171903988d0 0.6066733029d0 0.6066733029d0 0.4961724298d0
 0.4154672157d0 0.4941420868d0)",3.4583433,"((57 61 64 67) (58 62 65 67) (57 60 65) (55 62 64 70) (53 60 69) (48 63 67)
 (55 62 70) (50 66 69))",#<HARMONIC-SEQUENCE {103A56E3E3}>,251,39,34,41,(4 4 3 4 3 3 3 3),9.986752,1
277,id=277_genre=classical_c-id=210_e-id=24_ic_category_1,CLASSICAL,1,T,6,0.3955585127,"(0.4705920409d0 0.3955585127d0 0.3955585127d0 0.3955585127d0 0.3955585127d0
 0.3955585127d0 0.4171903988d0)",3.2283845,"((51 60 67 68) (58 62 65 68) (51 67 70) (56 62 65 70) (55 63 70) (50 65 68 70)
 (51 67 70) (56 60 63 65))",#<HARMONIC-SEQUENCE {103A56E5C3}>,210,24,19,26,(4 4 3 4 3 4 3 4),6.115798,1
278,id=278_genre=classical_c-id=815_e-id=41_ic_category_1,CLASSICAL,1,T,6,0.5313560754,"(0.1635332016d0 0.4019097516d0 0.7344113305d0 0.3463305662d0 0.5313560754d0
 0.4705920409d0 0.3955585127d0)",3.2283845,"((52 60 65 69) (48 62 65 69) (52 60 67 70) (50 69) (57 64) (53 62 69 70)
 (52 60 67 70) (53 60 69))",#<HARMONIC-SEQUENCE {103A56E783}>,815,41,36,43,(4 4 4 2 2 4 4 3),9.70682,1
279,id=279_genre=classical_c-id=489_e-id=325_ic_category_1,CLASSICAL,1,T,6,0.9445636216,"(0.9479125074d0 0.9479125074d0 0.9479125074d0 0.9479125074d0 0.9445636216d0
 0.9366852883d0 0.9366852883d0)",2.2486646,((58 61 65) (52 67 71) (58 61 65) (52 67 71) (58 61 65) (55 62) (52 71) (49 68)),#<HARMONIC-SEQUENCE {103A56E8E3}>,489,325,320,327,(3 3 3 3 3 2 2 2),8.517153,1
280,id=280_genre=classical_c-id=141_e-id=49_ic_category_1,CLASSICAL,1,T,6,0.4484576195,"(0.4159882192d0 0.4484576195d0 0.6224036406d0 0.3615266863d0 0.4484576195d0
 0.263660845d0 0.6687430349d0)",3.4583433,"((48 64 67 70) (49 64 67 69) (50 65 69) (55 64 70) (55 61 64 69) (53 62 69)
 (50 65 71) (52 61 67))",#<HARMONIC-SEQUENCE {103A56EAA3}>,141,49,44,51,(4 4 3 3 4 3 3 3),5.1073194,1
281,id=281_genre=classical_c-id=685_e-id=151_ic_category_1,CLASSICAL,1,T,6,0.0,"(0.0871130066d0 0.1043687507d0 0.4705920409d0 0.088390993d0 0.0d0
 0.4154672157d0 0.6506916756d0)",3.4583433,"((52 62 67 71) (52 67 71) (49 64 67 71) (50 61 66 69) (50 66 69) (57 62 66)
 (57 61 64) (55 61 70))",#<HARMONIC-SEQUENCE {103A56EC63}>,685,151,146,153,(4 3 4 4 3 3 3 3),6.9268847,1
282,id=282_genre=classical_c-id=557_e-id=65_ic_category_1,CLASSICAL,1,T,6,0.7424839778,"(0.4266847758d0 0.3463305662d0 0.2739184703d0 0.5670241035d0 0.7424839778d0
 0.088390993d0 0.5021106585d0)",3.4583433,"((50 66 69) (57 64) (50 69) (49 62 66 69) (57 60 64) (55 62 70) (50 63 67 70)
 (48 62 69))",#<HARMONIC-SEQUENCE {103A56EDF3}>,557,65,60,67,(3 2 2 4 3 3 4 3),7.7758927,1
283,id=283_genre=classical_c-id=644_e-id=137_ic_category_1,CLASSICAL,1,T,6,0.3955585127,"(0.4266847758d0 0.2239615009d0 0.1044008226d0 0.1044008226d0 0.3955585127d0
 0.4154672157d0 0.4154672157d0)",2.6509256,"((55 62 71) (50 69) (50 60 66 69) (50 60 69) (50 60 66 69) (55 62 71)
 (48 64 67) (55 62 71))",#<HARMONIC-SEQUENCE {103A56EF93}>,644,137,132,139,(3 2 4 3 4 3 3 3),3.049569,1
284,id=284_genre=classical_c-id=911_e-id=171_ic_category_1,CLASSICAL,1,T,6,0.4154672157,"(0.414836409d0 0.6070082533d0 0.7820438667d0 0.088390993d0 0.4154672157d0
 0.4961724298d0 0.254644365d0)",3.4583433,"((55 62 71) (57 60 62) (54 61 69) (55 60 64 71) (52 67 71) (48 64 69)
 (50 66 69) (59 66 69))",#<HARMONIC-SEQUENCE {103A56F133}>,911,171,166,173,(3 3 3 4 3 3 3 3),7.1577535,1
285,id=285_genre=classical_c-id=983_e-id=43_ic_category_1,CLASSICAL,1,T,6,0.8384844677,"(0.0872513075d0 0.1044008226d0 0.6700228021d0 0.8686701013d0 0.8384844677d0
 0.7624995994d0 0.1043687507d0)",3.4583433,"((59 62 64 67) (50 64 71) (52 62 68 71) (48 61 65 68) (59 62 66) (58 61 63)
 (52 68 71) (56 62 64 71))",#<HARMONIC-SEQUENCE {103A56F303}>,983,43,38,45,(4 3 4 4 3 3 3 4),11.428519,1
286,id=286_genre=classical_c-id=267_e-id=30_ic_category_1,CLASSICAL,1,T,6,0.3141562376,"(0.4154672157d0 0.4171903988d0 0.289336902d0 0.4154672157d0 0.3141562376d0
 0.3955585127d0 0.4154672157d0)",2.9370053,"((53 60 69) (58 62 65) (55 60 63 70) (55 62 70) (48 63 67) (53 60 63 69)
 (58 62 65) (53 60 69))",#<HARMONIC-SEQUENCE {103A56F4B3}>,267,30,25,32,(3 3 4 3 3 4 3 3),6.7194858,1
287,id=287_genre=classical_c-id=696_e-id=172_ic_category_1,CLASSICAL,1,T,6,0.6434166946,"(0.9446476375d0 0.4341399907d0 0.2416037152d0 0.6434166946d0 0.6434166946d0
 0.1392375404d0 0.1392375404d0)",2.9435637,"((56 65 70) (55 62) (48 63 67) (51 67 70) (59 62 65 68) (48 63 67) (48 67)
 (48 63 67))",#<HARMONIC-SEQUENCE {103A56F633}>,696,172,167,174,(3 2 3 3 4 3 2 3),2.9233682,1
288,id=288_genre=classical_c-id=897_e-id=219_ic_category_1,CLASSICAL,1,T,6,0.6224036406,"(0.2976272114d0 0.3195972737d0 0.088390993d0 0.4433035597d0 0.6224036406d0
 0.1392375404d0 0.3933956015d0)",3.4583433,"((57 61 64 68) (52 62 68 71) (49 64 68) (49 64 68 69) (59 62 68) (57 61 64)
 (57 64) (50 64 68 71))",#<HARMONIC-SEQUENCE {103A56F7F3}>,897,219,214,221,(4 4 3 4 3 3 2 4),3.858935,1
289,id=289_genre=classical_c-id=506_e-id=181_ic_category_1,CLASSICAL,1,T,6,0.6098028137,"(0.337278823d0 0.5772918414d0 0.4941420868d0 0.4484576195d0 0.6098028137d0
 0.3772025661d0 0.5845537964d0)",3.2018166,"((50 66 67 71) (49 62 66 69) (49 65 68) (54 61 69) (49 65 68 71) (54 62 69 71)
 (48 63 66 69) (49 65 68 71))",#<HARMONIC-SEQUENCE {103A56F9E3}>,506,181,176,183,(4 4 3 3 4 4 4 4),10.921269,1
290,id=290_genre=classical_c-id=635_e-id=255_ic_category_1,CLASSICAL,1,T,6,0.830578852,"(0.4029451379d0 0.3612545828d0 0.491289643d0 0.2835411514d0 0.830578852d0
 0.6506916756d0 0.2863351795d0)",3.4583433,"((56 61 64) (56 63 66) (51 60 66 69) (52 61 68 69) (49 64 66) (57 60 63)
 (54 61 69) (49 64 68 69))",#<HARMONIC-SEQUENCE {103A56FBA3}>,635,255,250,257,(3 3 4 4 3 3 3 4),10.875633,1
291,id=291_genre=classical_c-id=470_e-id=59_ic_category_1,CLASSICAL,1,T,6,0.088390993,"(0.088390993d0 0.5013549427d0 0.1392375404d0 0.4341399907d0 0.088390993d0
 0.5013549427d0 0.1392375404d0)",2.0107048,"((50 66 69) (50 61 66 69) (55 62 71) (55 62) (50 66 69) (50 61 66 69)
 (55 62 71) (55 62))",#<HARMONIC-SEQUENCE {103A56FD33}>,470,59,54,61,(3 4 3 2 3 4 3 2),2.6952279,1
292,id=292_genre=classical_c-id=683_e-id=98_ic_category_1,CLASSICAL,1,T,6,0.1392375404,"(0.5295023201d0 0.1392375404d0 0.9456112244d0 0.9731220386d0 0.1392375404d0
 0.6001849317d0 0.1392375404d0)",3.4583433,((48 67) (51 67 70) (51 70) (55 62) (56 63) (56 60 63) (53 60 69) (53 60)),#<HARMONIC-SEQUENCE {103A56FE73}>,683,98,93,100,(2 3 2 2 2 3 3 2),5.4344835,1
293,id=293_genre=classical_c-id=531_e-id=237_ic_category_1,CLASSICAL,1,T,6,0.3471784852,"(0.2597398588d0 0.7487108014d0 0.088390993d0 0.4705920409d0 0.3471784852d0
 0.3471784852d0 0.3955585127d0)",2.9370053,"((57 61 64) (49 64 68) (57 62 66) (57 61 62 66) (50 64 68 71) (59 63 68)
 (50 64 68 71) (57 61 64))",#<HARMONIC-SEQUENCE {103A578033}>,531,237,232,239,(3 3 3 4 4 3 4 3),8.47133,1
294,id=294_genre=classical_c-id=556_e-id=324_ic_category_1,CLASSICAL,1,T,6,0.2961143015,"(0.3955585127d0 0.0871130066d0 0.4180736692d0 0.2161562518d0 0.2961143015d0
 0.3955585127d0 0.1392375404d0)",2.8251224,"((55 60 64 70) (53 60 69) (53 60 62 69) (55 60 70) (53 62 67 70) (55 60 64 70)
 (53 60 69) (53 60))",#<HARMONIC-SEQUENCE {103A5781F3}>,556,324,319,326,(4 3 4 3 4 4 3 2),6.691587,1
295,id=295_genre=classical_c-id=677_e-id=100_ic_category_1,CLASSICAL,1,T,6,0.6555519402,"(0.088390993d0 0.4171903988d0 0.2961143015d0 0.3955585127d0 0.6555519402d0
 0.2553692719d0 0.3933956015d0)",3.4583433,"((55 62 63 70) (55 63 70) (53 60 63 68) (58 62 65 68) (51 67 70) (56 60 65)
 (57 60 63 65) (58 65))",#<HARMONIC-SEQUENCE {103A5783B3}>,677,100,95,102,(4 3 4 4 3 3 4 2),6.935952,1
296,id=296_genre=classical_c-id=3_e-id=8_ic_category_1,CLASSICAL,1,T,6,0.7424839778,"(0.498340002d0 0.4171903988d0 0.3955585127d0 0.3955585127d0 0.7424839778d0
 0.4154672157d0 0.088390993d0)",2.9648044,"((52 68 71) (54 62 69 71) (57 61 64) (52 62 68 71) (57 61 64) (51 66 71)
 (52 68 71) (56 63 64 71))",#<HARMONIC-SEQUENCE {103A578573}>,3,8,3,10,(3 4 3 4 3 3 3 4),11.546713,1
297,id=297_genre=classical_c-id=634_e-id=13_ic_category_1,CLASSICAL,1,T,6,0.8527233033,"(0.7159506595d0 0.5150446574d0 0.5021106585d0 0.8686701013d0 0.8527233033d0
 0.5013549427d0 0.3197631892d0)",3.2283845,"((56 61) (51 66 70) (51 60 65) (49 65 66 70) (52 67 71) (56 60 65)
 (49 65 66 70) (53 61 69))",#<HARMONIC-SEQUENCE {103A578713}>,634,13,8,15,(2 3 3 4 3 3 4 3),8.977989,1
298,id=298_genre=classical_c-id=463_e-id=218_ic_category_1,CLASSICAL,1,T,6,0.6172299832,"(0.4484576195d0 0.3195972737d0 0.7789628345d0 0.2863351795d0 0.6172299832d0
 0.3490605911d0 0.1044008226d0)",3.4583433,"((59 61 65 68) (57 61 66) (57 61 64 67) (56 60 63) (56 60 61 65) (56 63 64 71)
 (56 60 63 66) (56 63 66))",#<HARMONIC-SEQUENCE {103A5788F3}>,463,218,213,220,(4 3 4 3 4 4 4 3),9.606777,1
299,id=299_genre=classical_c-id=86_e-id=13_ic_category_1,CLASSICAL,1,T,6,0.3602850703,"(0.8527233033d0 0.2597398588d0 0.6434166946d0 0.5435913286d0 0.3602850703d0
 0.4484576195d0 0.4484576195d0)",3.4583433,"((55 62 71) (56 60 63) (51 60 67) (53 62 68 71) (54 60 63 69) (55 60 63)
 (55 62 65 71) (48 63 67))",#<HARMONIC-SEQUENCE {103A578AB3}>,86,13,8,15,(3 3 3 4 4 3 4 3),1.076208,1
300,id=300_genre=classical_c-id=843_e-id=249_ic_category_1,CLASSICAL,1,T,6,0.5018508825,"(0.5018508825d0 0.5018508825d0 0.4484576195d0 0.4484576195d0 0.5018508825d0
 0.5018508825d0 0.4484576195d0)",1.620712,"((58 62 65) (58 61 64 67) (58 62 65) (58 60 63 66) (58 62 65) (58 61 64 67)
 (58 62 65) (58 60 63 66))",#<HARMONIC-SEQUENCE {103A578C83}>,843,249,244,251,(3 4 3 4 3 4 3 4),10.825974,1
301,id=301_genre=classical_c-id=930_e-id=71_ic_category_1,CLASSICAL,1,T,6,0.7424839778,"(0.0872513075d0 0.289336902d0 0.39824444d0 0.6575906531d0 0.7424839778d0
 0.6001849317d0 0.9516380666d0)",3.4583433,"((59 61 68) (52 61 68 71) (49 64 69) (57 66 71) (52 61 68) (59 62 66)
 (56 63 71) (57 60 62))",#<HARMONIC-SEQUENCE {103A578E23}>,930,71,66,73,(3 4 3 3 3 3 3 3),9.937346,1
302,id=302_genre=classical_c-id=481_e-id=328_ic_category_1,CLASSICAL,1,T,6,0.414836409,"(0.1854361681d0 0.5013549427d0 0.4154672157d0 0.4154672157d0 0.414836409d0
 0.414836409d0 0.3955585127d0)",3.2283845,"((57 60 62 66) (54 61 62 69) (55 62 71) (48 64 67) (50 67 71) (50 60 69)
 (55 62 71) (50 60 66 69))",#<HARMONIC-SEQUENCE {103A578FE3}>,481,328,323,330,(4 4 3 3 3 3 3 4),6.1426535,1
303,id=303_genre=classical_c-id=884_e-id=129_ic_category_1,CLASSICAL,1,T,6,0.4341399907,"(0.547195276d0 0.2749705464d0 0.2863351795d0 0.5062647126d0 0.4341399907d0
 0.4154672157d0 0.4886913473d0)",3.4583433,"((52 67 69) (53 61 69) (53 62 69) (53 60 64 69) (55 60) (55 62 71) (48 64 67)
 (52 62 71))",#<HARMONIC-SEQUENCE {103A579173}>,884,129,124,131,(3 3 3 4 2 3 3 3),4.037724,1
